longitude,latitude,start_date,end_date,source,horizon_lower,horizon_upper,aluminium_extractable,boron_extractable,calcium_extractable,carbon_organic,carbon_total,copper_extractable,electrical_conductivity,iron_extractable,magnesium_extractable,manganese_extractable,nitrogen_total,ph,phosphorus_extractable,potassium_extractable,sodium_extractable,sulphur_extractable,zinc_extractable,sand,silt,clay
6.98195,11.10876,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,605.136,0.0275664,552.194,5.76618,,0.807472,0.99385,129.958,102.568,36.4132,0.607741,5.59037,2.67515,51.5098,40.6235,8.93742,1.31226,61.0,24.0,17.0
8.31802,11.16289,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,682.933,0.0276583,405.206,6.49662,,1.05005,0.707682,147.491,142.283,69.7196,0.367083,6.14705,3.94142,62.4946,28.2258,5.65161,1.67264,52.0,25.0,23.0
8.28228,10.00759,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,476.784,0.0276709,632.229,6.80314,,0.279599,0.872767,144.877,65.5163,75.4692,0.393075,6.27801,4.65862,39.8247,28.3583,7.51863,1.91684,55.0,16.0,24.0
8.32856,10.06388,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,882.797,0.0276717,478.135,5.61842,,0.86,0.853447,124.799,129.624,43.8373,0.661332,5.56353,2.31324,93.0311,48.0851,10.8258,1.38478,55.0,17.0,22.0
8.30834,9.98072,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,517.253,0.0277158,293.671,5.36459,,0.79861,1.06927,102.413,194.246,75.7657,0.405601,6.5282,3.5146,97.8409,74.8409,9.44484,1.15287,63.0,17.0,22.0
8.28455,10.01364,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,463.306,0.0277258,685.008,6.82793,,0.676442,0.627959,148.386,136.506,62.0639,0.367614,6.19577,6.88052,79.778,26.8394,5.00006,1.15077,62.0,15.0,22.0
7.93948,11.46581,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,562.433,0.0277433,532.843,6.1693,,0.841112,0.557545,111.119,136.032,102.408,0.519874,5.87815,5.82433,93.0184,30.1078,5.94839,1.30511,59.0,23.0,17.0
7.97547,11.54001,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,599.461,0.0277519,391.906,5.77727,,0.865126,0.597722,132.242,84.8746,45.7568,0.276922,5.70424,2.15212,74.1603,55.3396,7.51008,0.855837,60.0,21.0,18.0
11.38237,9.12638,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,182.655,0.0277802,420.5,4.10419,,0.244732,0.746027,59.9511,65.7823,21.1692,0.335232,6.13776,14.221,68.8242,25.8661,3.37249,0.926129,66.0,18.0,15.0
6.51231,9.36418,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,649.085,0.0277956,307.767,9.32864,,0.989506,0.410173,136.984,86.1715,62.9564,0.813012,5.19995,5.76818,128.453,27.0555,7.24523,1.1078,66.0,17.0,12.0
10.44931,10.63113,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,570.023,0.0278677,397.376,4.66528,,0.782231,0.651301,144.538,137.204,46.3048,0.336218,5.70106,3.34969,51.3337,34.6533,6.37002,1.12825,64.0,19.0,21.0
8.36739,8.95463,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,683.05,0.0278975,492.347,9.52825,,0.972567,0.972317,125.832,78.23,70.5497,0.641538,5.8302,3.06858,90.0024,26.3312,7.55726,1.67228,62.0,16.0,21.0
11.38763,9.12653,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,177.916,0.0279094,357.107,5.06327,,0.0654271,0.8291,50.7127,112.728,28.6847,0.326778,6.45093,5.88954,70.983,67.382,4.81148,1.03714,63.0,20.0,16.0
5.03387,10.29392,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,436.073,0.0280977,735.607,7.56577,,0.406262,0.870448,127.962,141.656,104.868,0.380093,5.89499,6.59431,63.5178,27.6804,5.45554,1.6717,69.0,20.0,14.0
4.43653,10.92237,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,541.705,0.0281186,421.653,5.1382,,0.630428,0.459506,193.147,172.678,48.758,0.573671,5.86395,10.5067,122.351,34.3726,5.51533,1.49192,73.0,13.0,15.0
7.62113,11.08199,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,598.692,0.0281508,1133.12,4.64361,,0.558778,0.44242,170.845,129.428,36.0415,0.600726,5.81683,3.22449,63.0499,75.6369,5.65831,0.98533,56.0,26.0,20.0
9.22197,10.30817,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,914.041,0.0282146,426.542,14.355,,0.9674,0.536225,225.038,148.96,83.3029,1.00471,5.31773,5.8049,123.925,29.7024,9.63278,1.75563,60.0,20.0,23.0
8.83353,8.18283,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,436.761,0.0283168,571.947,8.84296,,0.362802,0.680592,107.28,184.55,40.7231,0.40212,6.3283,5.94321,92.3329,30.2174,4.64152,1.10714,63.0,19.0,16.0
11.69856,9.01919,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,851.154,0.0283872,312.388,10.6002,,0.950307,0.520647,188.426,145.549,14.2603,0.962718,5.12644,11.8484,139.896,29.4451,13.7128,1.56939,65.0,17.0,16.0
6.59382,9.3665,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,454.739,0.0284116,419.187,5.74625,,0.309176,0.416834,106.934,118.09,56.8582,0.444693,6.16576,14.6379,76.6964,32.1726,4.58198,1.45211,70.0,15.0,15.0
11.38684,9.1309,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,253.706,0.0284515,416.697,3.79469,,0.21112,0.490422,135.893,78.795,41.1108,0.336621,6.33958,13.3186,68.2642,39.6807,4.2971,1.04288,61.0,21.0,19.0
9.7396,10.18304,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,454.779,0.0284554,488.333,4.18832,,0.385828,0.323042,104.316,89.0425,31.0577,0.336959,6.37736,19.9873,87.5444,16.9419,4.82431,1.05492,65.0,18.0,19.0
9.71382,10.17373,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,528.956,0.0284875,193.173,4.46597,,0.352659,0.308589,98.1623,84.1262,41.606,0.354037,6.1674,12.2096,147.299,24.7732,5.87171,1.07358,61.0,18.0,20.0
11.08309,8.98196,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,893.958,0.0285122,526.776,7.46445,,0.761168,0.536317,178.196,199.763,30.2044,0.442531,5.4734,4.6729,156.273,35.3131,7.58088,1.49956,44.0,28.0,26.0
11.35261,9.131,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,457.483,0.0285129,761.476,7.61524,,0.299627,0.619319,112.222,155.65,36.8741,0.2624,6.65328,5.90827,92.3329,67.7294,4.9847,1.06682,55.0,26.0,22.0
9.00643,9.9055,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,708.177,0.0286373,480.843,9.41784,,1.31308,0.575398,210.364,122.529,40.7535,0.562858,5.6307,7.31621,65.225,34.3882,7.01883,1.84116,49.0,20.0,25.0
8.27965,10.00684,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,707.835,0.0286384,1395.95,5.73074,,0.766927,0.570507,127.138,131.393,45.5754,0.418456,5.81633,3.99689,93.8956,38.8722,8.25361,0.765792,57.0,16.0,22.0
8.97066,9.60008,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,799.704,0.0286533,269.469,5.88752,,0.900708,0.75002,165.421,82.2664,25.1298,0.58897,5.42405,4.0058,130.84,33.247,10.8404,1.04163,51.0,19.0,28.0
4.54071,9.90337,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,529.028,0.0286756,331.568,4.11382,,0.650834,0.524628,63.8702,110.848,66.7266,0.2631,6.04443,13.4301,76.6897,38.7061,6.50745,1.10615,68.0,20.0,14.0
8.8198,9.29079,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,736.877,0.0287081,103.43,10.2001,,1.54211,0.621966,128.7,41.2828,28.4292,1.11698,5.28827,2.62398,19.836,26.6181,11.7487,0.63046,51.0,18.0,27.0
11.03897,8.97938,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,931.939,0.0287675,170.204,8.39401,,1.33554,0.603027,169.375,131.262,39.3839,0.375659,5.57239,2.66248,110.298,33.391,7.2431,1.40162,46.0,24.0,21.0
9.20885,9.50566,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,475.508,0.0287806,164.632,7.11026,,0.235042,0.998817,116.636,100.343,37.592,0.525816,5.10491,4.171,109.051,28.3543,7.65446,1.21084,53.0,17.0,26.0
6.96721,11.12035,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,974.92,0.0287841,695.586,8.82337,,0.883918,0.891531,196.317,115.736,43.1724,0.859555,5.74717,2.99765,76.2764,82.3793,6.00623,0.766609,64.0,22.0,16.0
9.12867,11.21895,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,370.818,0.0288686,73.7095,5.0932,,0.943509,0.586677,240.423,48.5712,34.6815,0.503514,6.00377,2.75003,10.8072,26.7532,6.8695,0.692573,63.0,18.0,18.0
7.74603,9.54228,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,604.727,0.0291073,559.128,6.19818,,0.535983,0.611802,87.064,101.571,31.6611,0.338209,6.09185,1.97538,109.383,74.2555,5.70691,0.742188,61.0,19.0,20.0
9.95323,8.54833,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,407.712,0.0291164,618.86,6.34526,,0.340038,0.481661,139.714,127.64,58.7238,0.436611,5.90786,7.36017,92.5448,26.4824,6.54467,1.38914,60.0,24.0,16.0
9.96246,8.57449,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,498.871,0.0291787,739.731,7.40298,,0.479282,0.468107,125.837,168.386,33.5213,0.533461,6.0319,8.08367,91.471,32.5075,6.97223,1.17785,54.0,23.0,19.0
9.69706,10.1846,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,687.527,0.0292124,747.763,4.93614,,0.702904,0.503392,133.052,152.844,46.1178,0.462514,5.51202,6.97222,120.353,18.4127,4.53308,1.5011,57.0,20.0,22.0
8.18156,8.07496,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,667.595,0.0292213,883.611,14.9919,,0.768397,0.776957,192.719,119.283,68.9601,0.797845,6.10285,6.22749,60.248,38.5065,6.07392,1.61505,61.0,19.0,15.0
8.14777,8.11544,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,829.694,0.0292312,513.77,9.85964,,0.660204,0.439903,245.497,112.831,22.9444,0.558948,5.60856,3.00897,91.9596,36.1593,6.50408,1.10938,56.0,22.0,21.0
8.16655,8.07951,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,639.944,0.0292532,738.401,8.59896,,0.751777,0.629941,167.128,124.951,71.8645,0.597394,6.21358,6.49228,68.4276,38.318,6.67818,0.969999,66.0,18.0,14.0
9.85465,9.02177,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,362.554,0.0292717,556.857,4.59215,,0.193954,0.769482,78.8104,101.131,39.9406,0.3643,6.86533,8.27943,93.1049,25.5854,4.36156,1.4976,62.0,19.0,18.0
9.15857,9.56103,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,500.083,0.0292805,892.555,11.548,,0.657532,1.34541,115.132,178.473,63.2509,0.906539,6.04068,3.83614,80.7349,51.3176,8.76507,1.69113,65.0,15.0,23.0
6.35672,9.70411,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,821.045,0.0293043,73.2154,8.5635,,2.65144,0.96643,198.293,81.9806,53.1681,1.19354,5.70286,5.95267,14.1884,24.1304,11.5078,0.96782,68.0,14.0,16.0
8.6146,10.79058,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,548.082,0.0293473,72.1498,6.29823,,1.70948,0.727474,227.993,72.3557,64.4329,0.723921,5.25895,5.18986,15.6239,31.6246,6.68166,1.43444,55.0,23.0,21.0
5.52707,8.9783,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,521.242,0.0293692,128.281,8.25465,,2.24499,0.900125,207.154,42.1309,47.3445,0.971249,5.4515,4.88388,51.0378,21.9257,8.65051,1.10719,47.0,24.0,26.0
7.10748,11.60606,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,513.302,0.0294295,617.279,5.45096,,1.63043,0.70394,166.139,187.387,109.196,0.237826,6.58066,4.18044,139.484,33.4362,5.70631,1.45614,61.0,22.0,20.0
8.46627,8.44461,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,615.765,0.0294958,408.84,8.47189,,0.575867,0.638223,77.225,130.044,60.1155,0.40662,5.65008,3.73082,82.0513,35.1019,6.59472,0.883472,64.0,18.0,14.0
7.61917,11.08208,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,549.922,0.0295125,450.13,6.62826,,0.584273,0.460797,238.538,108.625,29.9364,0.528851,5.18843,5.71694,80.5526,31.3508,5.47698,1.43069,57.0,26.0,21.0
4.48565,10.98403,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,394.258,0.0295295,917.841,5.70704,,1.22317,0.465151,161.84,197.984,91.7881,0.572689,6.36889,9.71468,90.997,28.415,6.04882,1.46806,66.0,17.0,17.0
7.61718,9.9778,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,547.736,0.0295804,148.455,7.24923,,2.48958,0.5923,163.356,47.4073,51.7044,0.685021,5.51492,4.11215,17.6847,26.2849,8.846,1.1851,56.0,19.0,23.0
9.37656,8.91679,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,333.205,0.0297595,391.288,3.85525,,0.297949,0.487347,55.4807,122.729,63.3094,0.239343,6.55489,4.40152,69.7858,24.2331,3.66918,0.976303,59.0,18.0,19.0
9.22462,9.56923,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,475.109,0.0297736,341.541,5.5198,,0.535859,0.596332,143.913,79.4143,49.1289,0.300024,5.919,3.24836,50.5481,28.2116,5.17607,1.07183,55.0,18.0,24.0
9.19182,9.5722,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,530.164,0.0299193,504.055,7.7002,,0.595075,0.640053,139.203,85.3444,68.4237,0.646256,5.94651,6.38862,109.396,32.5521,5.65825,1.46614,61.0,15.0,23.0
8.53212,8.46224,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,746.929,0.0301146,393.298,6.83706,,1.03289,0.515769,212.847,110.289,25.1255,0.339532,5.42334,4.00338,70.9915,52.6181,8.54995,0.974918,67.0,18.0,16.0
5.41769,10.64926,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,431.499,0.0302074,610.758,6.62635,,0.543773,0.765545,146.372,207.994,51.8426,0.464114,5.54952,8.89988,105.062,38.3177,11.0998,1.08564,66.0,17.0,15.0
8.31008,11.1469,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,824.321,0.0303559,680.076,5.3875,,0.687484,1.05112,236.428,147.315,44.3984,0.460984,6.29809,2.69198,57.5633,56.3336,8.3113,1.11776,53.0,26.0,23.0
8.57775,10.80254,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,448.824,0.0304763,201.082,3.37811,,1.9631,0.606875,158.299,83.2688,67.2017,0.546391,6.06908,4.68489,13.1993,26.6302,7.91426,1.18224,59.0,21.0,21.0
9.90687,8.60338,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,432.42,0.0305087,698.376,9.25994,,0.440447,0.45288,200.76,168.564,41.9345,0.621194,6.72926,8.51532,92.3329,28.0288,7.44607,1.43852,68.0,23.0,16.0
7.75063,9.5433,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,810.88,0.0305217,232.171,6.27451,,0.790135,0.935133,125.61,216.117,45.7686,0.468727,5.56168,2.53175,93.5261,53.1431,5.51071,1.07802,59.0,19.0,24.0
8.56535,9.32774,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,810.325,0.0305384,335.404,7.72914,,1.15491,0.561896,107.106,93.3079,45.1603,0.617698,5.96139,5.31902,75.7467,32.9784,8.21089,1.19194,56.0,18.0,24.0
9.3543,8.94703,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,349.29,0.0305486,316.428,5.47667,,0.233122,0.532027,98.2755,53.6398,53.8911,0.300452,6.28216,3.78004,70.8273,24.3777,4.13161,0.94077,62.0,19.0,22.0
9.70175,10.17644,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,482.084,0.0305824,643.698,4.56325,,0.607575,0.447811,159.457,105.663,69.2818,0.355257,6.13621,6.23109,116.152,33.0201,4.25048,1.11068,58.0,19.0,21.0
6.96994,11.1292,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,744.506,0.0306754,208.939,6.13914,,0.838286,0.882602,115.653,260.089,69.1056,0.486923,6.0722,3.52034,20.9822,71.679,7.73744,0.672596,59.0,21.0,17.0
8.32423,10.08752,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,662.42,0.0308006,272.751,10.6005,,0.928513,0.611046,163.075,188.708,45.2031,0.808924,5.92323,2.31047,72.4513,51.6594,7.76797,0.822539,52.0,17.0,23.0
5.53171,8.98627,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,487.242,0.0308783,53.0336,6.59584,,1.84706,0.721012,169.079,55.1009,37.4982,0.923503,5.26446,6.38268,105.096,20.433,14.7013,0.823557,52.0,22.0,24.0
5.36612,9.50965,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,820.842,0.0309101,682.861,6.1238,,0.543363,0.383591,141.551,137.732,38.4871,0.50022,5.96892,5.40617,65.225,34.3839,6.48448,0.929109,68.0,21.0,16.0
5.44002,10.01709,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1090.67,0.0309243,962.198,6.52657,,1.16157,0.534395,169.93,89.0494,80.0941,0.477618,5.57898,1.60708,78.9495,22.0942,6.44966,0.963822,68.0,18.0,15.0
8.56719,9.37374,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1073.24,0.0309803,825.548,16.2407,,1.38009,0.479489,130.206,230.493,55.2273,1.30784,5.12547,4.26018,132.596,27.6264,9.97392,1.1192,55.0,21.0,25.0
11.3715,9.14635,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,483.828,0.0309894,402.01,5.27023,,0.365707,0.674048,119.347,104.362,56.9118,0.378772,5.87837,5.63827,91.471,28.0997,5.71377,1.28291,55.0,22.0,22.0
8.27723,11.09021,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,709.376,0.0310572,957.74,6.07893,,1.19762,0.541112,155.899,138.921,67.263,0.575613,5.88327,3.23745,73.459,78.8422,6.81137,1.30698,53.0,26.0,22.0
8.22846,11.04874,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,597.394,0.0310824,524.108,4.45203,,0.66457,0.492349,151.003,143.881,52.3856,0.319287,5.90973,3.75003,49.3059,51.4664,5.87131,1.07261,54.0,27.0,20.0
9.9633,8.5778,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,465.583,0.0311302,578.565,8.30004,,0.660909,0.421597,180.734,193.323,58.3234,0.587081,5.81979,8.8346,91.3979,33.8835,5.82852,1.29956,60.0,21.0,18.0
7.61969,9.97799,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1042.37,0.0312551,780.202,12.2857,,0.896359,0.958061,84.1849,297.644,49.7388,1.32138,5.42518,1.23895,122.611,64.9616,9.71337,1.44599,55.0,19.0,23.0
5.40609,10.0109,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,607.562,0.0312758,612.952,8.79458,,1.03503,0.672825,154.24,167.621,75.1514,0.452283,6.21105,2.39714,73.5591,31.7601,5.76282,1.00415,69.0,18.0,14.0
6.34789,9.65242,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,807.081,0.0312925,1079.47,14.4421,,1.52819,0.604682,100.321,376.138,49.5619,1.32098,5.80147,7.27047,90.4276,34.6966,6.89922,1.529,65.0,16.0,16.0
6.34577,9.69243,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,887.964,0.0312936,424.903,7.95158,,0.957355,0.698743,138.315,319.6,113.491,0.937379,5.57785,2.09326,83.3271,37.886,7.07995,1.05965,64.0,15.0,15.0
4.51965,9.847,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,312.53,0.0313778,620.619,5.33998,,0.503286,0.40846,90.5451,101.265,42.3025,0.429752,5.77107,15.1795,122.008,34.6206,4.94454,1.37616,62.0,19.0,14.0
8.23307,11.04348,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,597.62,0.0314138,1684.84,8.05906,,0.724443,0.732616,160.892,139.689,39.2359,0.746489,6.146,3.68897,67.4948,78.8422,8.41755,1.19012,54.0,25.0,21.0
5.51942,8.97003,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,651.577,0.0314618,84.1738,6.76299,,0.997411,0.863406,200.744,45.3148,32.6085,0.721117,5.5268,3.07892,32.9504,25.4318,6.11099,0.556208,50.0,22.0,27.0
