Area,Average_Elevation,Average_Temperature,Boron,Clay,Land class,Mean_Precipitation,Nitrogen,Phosphorus,Potassium,SOC,Sand,Silt,Soil group,Soil type,Sulfur,Zinc,latitude,longitude,pH
Niger,96,29.31969604,0.131314,12,isda,33.35971013,0.0656465,9.22385,0.147024615,0.876542,63,20,isda,isda,7.31091,1.02021,9.17147,4.84994,6.27756
Niger,281,29.21029053,0.0244713,12,isda,28.35347317,0.0352565,4.01848,0.206287179,0.726681,65,20,isda,isda,5.6269,1.17401,9.95996,5.4657,6.05978
Niger,136,29.85540161,0.00822438,12,isda,27.79383585,0.0261852,3.18597,0.176780769,0.536248,70,20,isda,isda,8.35513,1.01712,9.48251,6.04254,6.24665
Niger,230,28.82720337,0.103523,13,isda,27.48031355,0.0362761,1.91771,0.196657436,0.735948,69,20,isda,isda,8.3682,0.959902,10.29132,5.92297,6.08697
Niger,90,29.31969604,0.129599,13,isda,33.35971013,0.103171,14.023,0.165689487,0.86533,62,20,isda,isda,10.0948,0.799815,9.16878,4.85018,6.42258
Niger,298,28.93154297,0.187004,13,isda,23.96284603,0.0507335,3.78475,0.204558974,0.844305,67,20,isda,isda,7.15842,1.14009,10.01619,5.44222,6.20102
Niger,148,29.85540161,0.0113412,13,isda,27.79383585,0.0250467,2.54361,0.138461795,0.424108,70,20,isda,isda,4.37681,0.929999,9.44181,6.05433,6.02515
Niger,325,29.21029053,0.0347974,13,isda,28.35347317,0.0455332,3.03611,0.193754103,0.880994,66,20,isda,isda,6.20761,1.34903,9.99328,5.43155,6.16757
Niger,287,29.21029053,0.0431594,13,isda,28.35347317,0.049953,4.79603,0.163481282,0.913976,68,20,isda,isda,6.58589,1.12917,9.96285,5.46888,6.01986
Niger,108,29.31969604,0.0881993,13,isda,33.35971013,0.0643168,9.68261,0.112545641,0.58892,67,20,isda,isda,6.93873,1.09309,9.19215,4.8368,6.27973
Niger,305,29.21029053,0.0966972,13,isda,28.35347317,0.0584494,1.79375,0.179513077,1.10956,64,20,isda,isda,9.49051,1.50604,9.9805,5.45269,6.00555
Niger,234,29.63042603,0.00435468,13,isda,18.70859414,0.0233284,4.21305,0.121493077,0.346803,68,20,isda,isda,5.09561,1.11395,10.27259,5.09231,6.0327
Niger,134,29.85540161,0.00685838,13,isda,27.79383585,0.0230549,2.43742,0.141832564,0.395636,65,20,isda,isda,4.55524,0.737389,9.47798,6.05405,6.0157
Niger,161,29.85540161,0.00876484,13,isda,27.79383585,0.0399016,3.31522,0.141854872,0.53315,67,20,isda,isda,4.40179,1.12923,9.47292,6.07212,6.19959
Niger,313,29.21029053,0.109991,14,isda,28.35347317,0.0441001,8.60319,0.159513333,0.686998,65,20,isda,isda,9.45124,0.980164,9.98957,5.46036,5.88228
Niger,201,29.37661133,0.112781,14,isda,27.20106207,0.0640286,6.92386,0.162866154,0.646246,67,20,isda,isda,7.51635,1.20447,9.5666,5.34393,5.99711
Niger,162,30.0854126,0.157536,14,isda,23.34374189,0.0593854,6.65774,0.38694359,1.01915,71,20,isda,isda,8.95955,1.41952,9.90566,4.5474,6.42581
Niger,163,30.0854126,0.348245,14,isda,23.34374189,0.0916051,8.99218,0.387979487,1.20967,64,20,isda,isda,9.35271,1.27365,9.85362,4.55111,6.76898
Niger,164,29.9835144,0.0112071,14,isda,27.36503258,0.0315639,2.55055,0.117989231,0.545709,69,20,isda,isda,4.22595,0.997011,9.51557,6.07805,6.26987
Niger,120,29.64910278,0.0116756,14,isda,31.70071915,0.0280097,5.47175,0.132363846,0.387514,66,20,isda,isda,4.35892,0.889117,9.00721,5.51807,6.35152
Niger,234,29.16149292,0.0124722,14,isda,21.11387998,0.020548,1.90944,0.230048205,0.300297,68,20,isda,isda,4.37602,1.00156,10.22284,5.03173,5.52111
Niger,215,29.37661133,0.0154735,14,isda,27.20106207,0.0430513,6.19886,0.204027436,0.551644,63,20,isda,isda,6.15157,1.2007,9.54236,5.39729,6.04792
Niger,200,29.37661133,0.0181969,14,isda,27.20106207,0.0539712,4.49453,0.103421795,0.524432,66,20,isda,isda,8.7454,1.00739,9.56796,5.34506,5.11234
Niger,319,29.63042603,0.0280977,14,isda,18.70859414,0.0380093,6.59431,0.162866154,0.756577,69,20,isda,isda,5.45554,1.6717,10.29392,5.03387,5.89499
Niger,172,30.0854126,0.0286756,14,isda,23.34374189,0.02631,13.4301,0.196640256,0.411382,68,20,isda,isda,6.50745,1.10615,9.90337,4.54071,6.04443
Niger,89,29.64910278,0.0353589,14,isda,31.70071915,0.0513255,14.0202,0.028359487,0.54795,64,20,isda,isda,4.72225,0.914459,9.00075,5.56106,6.65018
Niger,209,28.75338135,0.0471002,14,isda,26.80778317,0.0500895,5.36111,0.244297436,0.611224,59,20,isda,isda,7.04263,1.39472,10.25332,6.00885,6.50599
Niger,215,28.82720337,0.0666281,14,isda,27.48031355,0.0668379,7.75269,0.284702564,1.11469,66,20,isda,isda,8.92816,1.70947,10.27654,5.99642,6.14817
Niger,220,28.82720337,0.0765897,14,isda,27.48031355,0.0452379,5.84449,0.377389744,0.556303,66,20,isda,isda,6.58754,1.57128,10.27041,5.98684,6.30405
Niger,123,29.64910278,0.00444013,14,isda,31.70071915,0.0284175,3.08538,0.008253564,0.351038,67,20,isda,isda,5.00503,0.625532,9.00686,5.51116,5.77487
Niger,319,29.21029053,0.00534265,14,isda,28.35347317,0.0176338,6.52456,0.116569744,0.313452,65,20,isda,isda,5.80076,0.861816,9.96685,5.40277,5.52245
Niger,173,30.0854126,0.10103,15,isda,23.34374189,0.0650064,12.5161,0.305171795,0.93548,70,20,isda,isda,5.79835,1.42828,9.86606,4.51746,6.18549
Niger,151,29.85540161,0.018447,15,isda,27.79383585,0.0352937,4.59396,0.076611282,0.514596,66,20,isda,isda,4.13451,0.973212,9.49083,6.06991,6.56334
Niger,213,28.82720337,0.039654,15,isda,27.48031355,0.0306782,5.49607,0.247424615,0.502306,60,20,isda,isda,5.27165,1.36405,10.26583,5.98973,6.27148
Niger,186,30.0854126,0.124606,15,isda,23.34374189,0.056758,9.90043,0.30575641,0.740556,63,20,isda,isda,9.52455,1.39395,9.84196,4.50193,6.47939
Niger,167,30.0854126,0.125557,15,isda,23.34374189,0.0738947,5.21286,0.48414359,0.650202,62,20,isda,isda,9.22674,0.80823,9.90968,4.53988,5.57101
Niger,77,29.79448853,0.0124629,15,isda,29.26342376,0.0388061,10.4272,0.197587179,0.652207,59,20,isda,isda,4.80823,1.60955,9.09046,6.15161,5.19668
Niger,136,29.85540161,0.0166697,15,isda,27.79383585,0.0315554,2.37418,0.16166641,0.589577,67,20,isda,isda,5.56637,2.12491,9.44834,6.12083,6.53852
Niger,203,29.37661133,0.0329796,15,isda,27.20106207,0.0448601,3.60046,0.144381538,0.632814,71,20,isda,isda,5.59962,0.970723,9.56669,5.35084,6.08553
Niger,276,28.93154297,0.0388632,15,isda,23.96284603,0.0300261,5.72723,0.105400256,0.854904,62,20,isda,isda,5.83081,1.44204,10.03177,5.44283,6.40474
Niger,90,29.64910278,0.0501875,15,isda,31.70071915,0.0515691,8.3878,0.205271795,1.45507,64,20,isda,isda,3.57449,1.41256,9.00091,5.55989,6.68569
Niger,304,29.21029053,0.0802169,15,isda,28.35347317,0.0540688,2.62481,0.244514103,0.716564,64,20,isda,isda,5.31437,1.65534,9.97341,5.45108,6.19188
Niger,281,28.93154297,0.00777536,15,isda,23.96284603,0.0252429,6.70282,0.10733641,0.288631,62,20,isda,isda,4.61219,0.738601,10.02847,5.4368,5.73527
Niger,173,30.0854126,0.14738,16,isda,23.34374189,0.0924265,5.31064,0.439341026,1.01794,64,20,isda,isda,8.88258,1.24356,9.88375,4.51902,6.3974
Niger,194,30.0854126,0.022116,16,isda,23.34374189,0.0228018,10.6802,0.141084359,0.250021,64,20,isda,isda,5.53668,0.659035,9.89338,4.501,6.22039
Niger,177,30.0854126,0.142889,16,isda,23.34374189,0.0616536,11.2519,0.490141026,0.918833,63,20,isda,isda,4.86073,2.30076,9.88729,4.52143,5.93858
Niger,222,28.82720337,0.148148,16,isda,27.48031355,0.0738508,14.4838,0.256987179,1.01687,65,20,isda,isda,8.00135,1.28594,10.26691,5.9547,5.96239
Niger,214,29.37661133,0.0119681,16,isda,27.20106207,0.0336934,4.65459,0.155864615,0.417359,64,20,isda,isda,7.04754,1.21144,9.54595,5.39737,5.9553
Niger,195,29.37661133,0.0381185,16,isda,27.20106207,0.0503986,3.73869,0.195580513,0.95441,67,20,isda,isda,7.42115,1.15406,9.5029,5.36729,5.5136
Niger,56,30.18154297,0.0413425,16,isda,39.38763216,0.0597122,3.55274,0.206804872,0.672518,63,20,isda,isda,6.62215,1.13896,8.5167,6.52,5.93372
Niger,122,29.64910278,0.00684098,16,isda,31.70071915,0.0329798,5.0607,0.066987692,0.530962,60,20,isda,isda,4.2357,1.22594,9.00495,5.51145,6.25657
Niger,192,29.37661133,0.021318,17,isda,27.20106207,0.0278272,4.17828,0.142534615,0.467084,65,20,isda,isda,7.33205,1.04596,9.51697,5.36256,6.43693
Niger,166,29.31969604,0.0361215,17,isda,33.35971013,0.163209,26.1157,0.271887179,2.33552,59,20,isda,isda,5.62078,1.95035,9.1899,4.79123,6.38362
Niger,186,30.0854126,0.0805598,17,isda,23.34374189,0.0325556,11.8656,0.247082308,0.452702,64,20,isda,isda,9.4703,1.34291,9.84444,4.50263,6.54691
Niger,190,29.7416626,0.141988,18,isda,27.02113241,0.0665168,10.6383,0.442879487,0.965221,64,20,isda,isda,9.24197,1.30943,9.89526,4.49932,6.65056
Niger,332,29.21029053,0.236265,18,isda,28.35347317,0.118308,7.33938,0.382651282,1.34337,58,20,isda,isda,8.23026,1.21967,9.9797,5.47065,6.29001
Niger,88,29.9835144,0.0122339,19,isda,27.36503258,0.0472163,4.51494,0.034846923,0.583409,53,20,isda,isda,5.58131,0.889757,9.68595,6.04067,6.21551
Niger,189,29.31969604,0.0206956,19,isda,33.35971013,0.114794,20.5968,0.310548718,1.58601,54,20,isda,isda,5.02442,1.84906,9.18551,4.77877,6.17886
Niger,90,29.9835144,0.0554593,19,isda,27.36503258,0.0486013,4.55985,0.12994,0.581024,58,20,isda,isda,6.0132,0.950232,9.69171,6.0403,6.24049
Niger,51,30.18154297,0.0852868,19,isda,39.38763216,0.0630409,4.59174,0.204787949,1.38717,58,20,isda,isda,6.4817,1.1053,8.52731,6.50864,6.50222
Niger,156,30.0854126,0.0920467,19,isda,23.34374189,0.0812154,15.039,0.445761538,0.782708,62,20,isda,isda,12.7377,1.18446,9.84041,4.51755,5.8157
Niger,82,30.18154297,0.00309139,19,isda,39.38763216,0.0244825,2.6961,0.034365128,0.39215,61,20,isda,isda,4.24022,0.859038,8.53035,6.51433,6.01542
Niger,192,30.0854126,0.200052,20,isda,23.34374189,0.0700129,11.9399,0.3513,0.830877,56,20,isda,isda,7.89859,1.41094,9.83868,4.50163,6.48242
Niger,223,29.16149292,0.0328551,20,isda,21.11387998,0.0473729,9.6773,0.2718,0.933182,53,20,isda,isda,7.05919,1.42198,10.22556,5.03044,5.71701
Niger,158,29.31969604,0.0884328,20,isda,33.35971013,0.169613,16.8566,0.581061538,2.08318,52,20,isda,isda,8.27708,1.59487,9.18393,4.77736,5.74853
Niger,101,29.9835144,0.0189532,21,isda,27.36503258,0.118083,3.63982,0.353625641,1.58977,56,20,isda,isda,5.74864,1.59053,9.68388,6.0924,5.54967
Niger,71,29.7479187,0.00420735,21,isda,36.46295518,0.0345323,3.98539,0.015270718,0.350924,63,20,isda,isda,5.39162,0.619666,8.9725,5.54439,6.22821
Niger,209,29.37661133,0.0052045,13,isda,27.20106207,0.0227377,5.91749,0.113903333,0.34824,63,21,isda,isda,5.4038,0.631846,9.54247,5.39217,5.92634
Niger,214,28.82720337,0.0418914,13,isda,27.48031355,0.0390121,7.15141,0.236722308,0.622001,59,21,isda,isda,8.20405,1.41589,10.26987,5.98961,6.54938
Niger,216,29.37661133,0.0134354,14,isda,27.20106207,0.032984,4.42724,0.142972821,0.462232,66,21,isda,isda,5.20179,1.09925,9.56909,5.39412,5.82445
Niger,199,29.37661133,0.0147508,14,isda,27.20106207,0.0491428,5.22244,0.157375897,0.601776,68,21,isda,isda,5.89028,1.08526,9.53129,5.37914,5.90655
Niger,160,30.0854126,0.0256812,14,isda,23.34374189,0.0312638,8.60884,0.190655897,0.374943,66,21,isda,isda,6.16492,0.866945,9.85551,4.55698,6.37709
Niger,185,29.37661133,0.00455613,14,isda,27.20106207,0.0171997,3.39195,0.019858359,0.340384,68,21,isda,isda,4.37776,0.840941,9.53173,5.34841,6.04456
Niger,160,29.9835144,0.00705457,14,isda,27.36503258,0.0278013,2.26774,0.136024615,0.490531,66,21,isda,isda,6.83661,0.836516,9.51414,6.08541,6.04637
Niger,160,29.9835144,0.00790338,14,isda,27.36503258,0.0254265,2.58778,0.142044615,0.436528,70,21,isda,isda,5.6006,1.22217,9.51265,6.08286,5.98384
Niger,213,29.37661133,0.015789,15,isda,27.20106207,0.0301059,7.1378,0.142972821,0.523727,66,21,isda,isda,6.56674,1.09909,9.54959,5.33171,5.70793
Niger,154,30.0854126,0.130657,15,isda,23.34374189,0.04761,3.60654,0.341594872,0.706131,68,21,isda,isda,11.6448,0.907636,9.9085,4.54735,5.76138
Niger,168,30.0854126,0.152562,15,isda,23.34374189,0.108991,22.2093,0.669115385,1.12469,66,21,isda,isda,17.7492,0.977659,9.84162,4.52292,6.14312
Niger,170,29.9835144,0.0023668,15,isda,27.36503258,0.0347045,2.77564,0.03254641,0.569752,68,21,isda,isda,4.43717,1.07186,9.52112,6.08477,6.57383
Niger,190,29.37661133,0.0140047,15,isda,27.20106207,0.0408789,4.96489,0.162866154,0.524531,71,21,isda,isda,6.39792,0.992679,9.51634,5.35406,5.90973
Niger,188,29.37661133,0.0222266,15,isda,27.20106207,0.03317,4.52078,0.114132051,0.633923,70,21,isda,isda,5.98864,0.939025,9.51784,5.35643,5.69924
Niger,207,29.37661133,0.0253966,15,isda,27.20106207,0.034698,6.7854,0.111729744,0.676644,64,21,isda,isda,5.92654,1.13285,9.53927,5.39314,5.85557
Niger,190,29.37661133,0.0350737,15,isda,27.20106207,0.0503478,5.26465,0.165299487,0.653202,62,21,isda,isda,6.95392,1.10069,9.57713,5.32649,6.66035
Niger,199,29.37661133,0.0450257,15,isda,27.20106207,0.0762643,6.74075,0.163481282,1.13882,68,21,isda,isda,9.03674,1.01732,9.56834,5.34257,5.00714
Niger,208,28.75338135,0.0454403,15,isda,26.80778317,0.0705224,6.4585,0.403876923,0.790367,57,21,isda,isda,7.01015,1.87838,10.25231,6.00689,6.74919
Niger,108,29.31969604,0.0615139,15,isda,33.35971013,0.0574297,4.09058,0.169581282,0.597508,66,21,isda,isda,6.23136,0.735429,9.19796,4.84112,6.30873
Niger,280,29.21029053,0.0977035,15,isda,28.35347317,0.0792626,15.3812,0.165060256,0.925014,65,21,isda,isda,5.76212,1.60811,9.95726,5.47206,6.13228
Niger,161,29.9835144,0.00523923,15,isda,27.36503258,0.0223648,3.36809,0.178244615,0.34561,64,21,isda,isda,7.83541,0.890987,9.51575,6.08669,6.52897
Niger,210,29.37661133,0.00750529,15,isda,27.20106207,0.0202107,2.00935,0.088282308,0.363771,64,21,isda,isda,5.30915,0.735646,9.5566,5.38082,6.25006
Niger,210,28.82720337,0.092885,16,isda,27.48031355,0.0709338,8.03226,0.246219487,1.26455,59,21,isda,isda,5.77943,1.36274,10.28329,5.9965,6.35339
Niger,215,28.82720337,0.102176,16,isda,27.48031355,0.0619107,3.50324,0.252586154,1.30289,63,21,isda,isda,7.33716,2.11812,10.27281,5.9862,6.3558
Niger,107,29.31969604,0.139146,16,isda,33.35971013,0.0931375,9.40027,0.129102821,0.971236,64,21,isda,isda,9.90998,0.849528,9.19896,4.83939,6.73184
Niger,221,29.37661133,0.0105881,16,isda,27.20106207,0.0338733,4.77357,0.162866154,0.611938,66,21,isda,isda,5.98764,1.05554,9.5714,5.39746,5.7347
Niger,67,29.7479187,0.0122102,16,isda,36.46295518,0.0511273,7.95876,0.021632154,0.450168,61,21,isda,isda,4.49764,0.659889,8.99157,5.53089,6.09314
Niger,187,29.37661133,0.0137226,16,isda,27.20106207,0.0293263,3.38081,0.122903077,0.52982,69,21,isda,isda,6.04581,0.941987,9.58081,5.32987,6.44773
Niger,74,29.79448853,0.0143985,16,isda,29.26342376,0.0351356,7.89707,0.241932051,0.588873,61,21,isda,isda,4.59644,1.05149,9.08562,6.14932,5.80226
Niger,196,29.37661133,0.0309101,16,isda,27.20106207,0.050022,5.40617,0.16724359,0.61238,68,21,isda,isda,6.48448,0.929109,9.50965,5.36612,5.96892
Niger,226,29.16149292,0.0333486,16,isda,21.11387998,0.0444188,8.24935,0.140961282,0.625574,68,21,isda,isda,5.71968,1.52,10.22488,5.03221,5.78625
Niger,195,29.37661133,0.0506987,16,isda,27.20106207,0.0394315,3.79148,0.159169744,0.455314,67,21,isda,isda,6.9076,0.975069,9.51125,5.36453,6.35955
Niger,234,28.75338135,0.0630999,16,isda,26.80778317,0.0612468,2.78884,0.251359487,0.759488,59,21,isda,isda,8.95957,1.04659,10.317,6.0014,5.65186
Niger,123,29.64910278,0.00432299,16,isda,31.70071915,0.024481,10.0208,0.071266154,0.419226,68,21,isda,isda,3.94711,0.934784,9.01114,5.51075,6.36621
Niger,107,29.31969604,0.115467,17,isda,33.35971013,0.0646576,8.33644,0.033774359,0.984699,64,21,isda,isda,7.3904,1.00644,9.17261,4.8463,6.39326
Niger,175,29.7416626,0.126193,17,isda,27.02113241,0.157143,10.7009,0.537887179,1.36076,65,21,isda,isda,12.9119,1.76939,9.84614,4.49858,5.8851
Niger,183,29.37661133,0.0180719,17,isda,27.20106207,0.033024,2.89911,0.111729744,0.47371,69,21,isda,isda,5.8202,1.11097,9.58139,5.32619,6.22393
Niger,189,29.37661133,0.0516629,17,isda,27.20106207,0.0502068,7.25928,0.156410513,0.965209,67,21,isda,isda,6.23063,1.15051,9.57547,5.33154,5.94661
Niger,79,29.79448853,0.00264262,17,isda,29.26342376,0.0288332,4.74249,0.121493077,0.46036,61,21,isda,isda,3.82553,1.14136,9.07776,6.14939,6.20974
Niger,74,29.79448853,0.00371486,17,isda,29.26342376,0.0163996,4.01486,0.095863333,0.274004,62,21,isda,isda,3.40824,0.712985,9.08691,6.14792,6.42585
Niger,55,30.15755615,0.159391,18,isda,34.69873592,0.149934,4.00786,0.419874359,1.72542,60,21,isda,isda,15.2412,1.60994,8.53334,6.49918,5.13409
Niger,160,30.0854126,0.435373,18,isda,23.34374189,0.109748,3.92039,0.560776923,1.21697,61,21,isda,isda,6.47384,1.5364,9.84549,4.51569,6.52393
Niger,276,28.93154297,0.0855114,18,isda,23.96284603,0.0538104,6.41556,0.196568462,0.858119,60,21,isda,isda,4.74985,1.16961,10.03324,5.43967,5.42705
Niger,232,29.16149292,0.00531618,18,isda,21.11387998,0.0297353,6.11361,0.169877436,0.457906,63,21,isda,isda,3.88671,1.01546,10.23339,5.04815,5.61707
Niger,180,29.37661133,0.00758602,18,isda,27.20106207,0.0240078,6.25525,0.082655128,0.336073,66,21,isda,isda,5.59139,0.956522,9.58234,5.32868,6.11152
Niger,177,29.7416626,0.0339304,19,isda,27.02113241,0.0945474,19.8254,0.501328205,0.849992,59,21,isda,isda,9.32847,1.31848,9.86677,4.47374,5.66582
Niger,147,29.31969604,0.0394195,19,isda,33.35971013,0.114978,6.358,0.106618462,1.13025,59,21,isda,isda,9.32065,1.11069,9.18164,4.77683,5.90877
Niger,68,29.79448853,0.0602482,19,isda,29.26342376,0.108673,6.11354,0.215254615,1.28842,57,21,isda,isda,9.87988,2.06579,9.07487,6.14855,5.16423
Niger,54,30.18154297,0.0945505,19,isda,39.38763216,0.122962,3.72559,0.363184615,1.32447,61,21,isda,isda,15.7965,1.56725,8.53283,6.50214,5.13351
Niger,91,29.79448853,0.0028314,20,isda,29.26342376,0.0205071,4.66709,0.123390256,0.392725,62,21,isda,isda,5.71525,0.904465,9.11997,6.21681,5.8189
Niger,88,29.9835144,0.147486,21,isda,27.36503258,0.175732,5.70361,0.34104359,1.77249,56,21,isda,isda,16.6423,2.59209,9.68322,6.0378,5.17026
Niger,169,29.31969604,0.0369414,23,isda,33.35971013,0.0423059,7.7946,0.278974359,0.36221,53,21,isda,isda,8.52342,0.730099,9.18397,4.77194,6.32725
Niger,187,29.37661133,0.015068,12,isda,27.20106207,0.0482967,3.85352,0.157375897,0.647465,70,22,isda,isda,5.86357,1.03008,9.53564,5.34622,6.12982
Niger,193,29.37661133,0.0158267,12,isda,27.20106207,0.0407819,3.17001,0.163909487,0.564807,67,22,isda,isda,7.05789,1.16203,9.53567,5.34358,5.91366
Niger,195,29.37661133,0.00404516,13,isda,27.20106207,0.0384552,3.80225,0.038034359,0.365208,67,22,isda,isda,6.86601,0.447937,9.53385,5.37628,5.74617
Niger,94,29.31969604,0.022055,14,isda,33.35971013,0.0330859,6.91831,0.295384615,0.324115,65,22,isda,isda,6.50742,1.24467,9.16968,4.84312,6.28232
Niger,163,30.0854126,0.0199379,14,isda,23.34374189,0.0435426,2.013,0.184607179,0.45578,67,22,isda,isda,7.22491,0.877319,9.85377,4.55331,6.72533
Niger,193,29.37661133,0.0570973,14,isda,27.20106207,0.0860033,4.21143,0.163909487,0.890742,66,22,isda,isda,8.68063,1.04773,9.51749,5.35853,5.68501
Niger,104,29.31969604,0.0631612,14,isda,33.35971013,0.0773751,4.32232,0.39325641,0.614673,62,22,isda,isda,9.25718,1.04899,9.19489,4.83888,6.64543
Niger,65,29.7479187,0.0854178,14,isda,36.46295518,0.0964495,3.0427,0.395020513,1.99362,60,22,isda,isda,11.1821,1.86953,8.99196,5.56543,5.21897
Niger,66,29.7479187,0.00259817,14,isda,36.46295518,0.0187713,4.5553,0.142015385,0.297467,59,22,isda,isda,4.16826,0.883447,8.99031,5.56774,6.18761
Niger,76,29.79448853,0.00846471,14,isda,29.26342376,0.046453,5.97918,0.021574308,0.444934,62,22,isda,isda,4.8991,0.640273,9.15277,6.15129,6.11665
Niger,186,29.37661133,0.034997,15,isda,27.20106207,0.0478983,9.15547,0.303048718,0.546674,69,22,isda,isda,5.8264,0.817161,9.5294,5.348,6.26634
Niger,80,29.31969604,0.117881,15,isda,33.35971013,0.100122,11.6934,0.129102821,0.961009,62,22,isda,isda,8.24118,1.21541,9.16652,4.84928,6.66205
Niger,202,29.37661133,0.0238268,15,isda,27.20106207,0.0891292,4.36529,0.189773333,0.669742,62,22,isda,isda,6.19283,0.960525,9.54788,5.38232,5.57036
Niger,71,29.7479187,0.0326622,15,isda,36.46295518,0.074652,8.51547,0.102121282,1.13517,66,22,isda,isda,6.56222,0.940825,8.9935,5.56742,6.06713
Niger,50,30.15755615,0.019903,16,isda,34.69873592,0.0643496,7.66751,0.234901026,1.2802,61,22,isda,isda,6.31315,1.58602,8.52807,6.49673,5.84575
Niger,185,30.0854126,0.102009,16,isda,23.34374189,0.0555442,17.285,0.312353846,0.607717,63,22,isda,isda,7.0304,1.24467,9.84595,4.50129,7.0243
Niger,218,29.37661133,0.121062,16,isda,27.20106207,0.0643228,5.93559,0.215254615,1.08471,68,22,isda,isda,8.08786,1.52705,9.56986,5.3925,5.76589
Niger,66,29.7479187,0.0115321,16,isda,36.46295518,0.0405786,8.75944,0.189127692,0.489454,60,22,isda,isda,5.35704,1.18495,8.98984,5.5746,5.83003
Niger,55,30.15755615,0.0122252,16,isda,34.69873592,0.0325387,4.24179,0.146696154,0.734549,61,22,isda,isda,4.73106,1.14641,8.52611,6.49756,6.00997
Niger,192,29.37661133,0.0159652,16,isda,27.20106207,0.0390449,4.79525,0.157375897,0.493424,67,22,isda,isda,5.93232,0.813608,9.53213,5.37498,5.96921
Niger,79,30.18154297,0.0269654,16,isda,39.38763216,0.0386927,13.7157,0.104260513,0.674978,65,22,isda,isda,4.73317,1.319,8.53054,6.51217,6.84684
Niger,60,30.18154297,0.0623879,16,isda,39.38763216,0.0447347,4.82645,0.262658974,0.774249,63,22,isda,isda,7.22268,1.18416,8.51734,6.51687,6.55844
Niger,69,29.7479187,0.00223573,16,isda,36.46295518,0.0189624,5.31548,0.101171795,0.309794,65,22,isda,isda,3.37774,1.06622,8.99152,5.57081,5.88482
Niger,53,30.18154297,0.027712,17,isda,39.38763216,0.0346511,5.82545,0.137011538,0.65482,63,22,isda,isda,6.9865,1.51828,8.51931,6.50435,5.72979
Niger,122,29.31969604,0.0107297,17,isda,33.35971013,0.0823297,15.2872,0.118994615,0.966632,55,22,isda,isda,12.1972,1.17289,9.16092,4.78073,5.74122
Niger,192,29.37661133,0.0430127,17,isda,27.20106207,0.0393443,5.19927,0.111998718,0.63502,65,22,isda,isda,7.39752,0.932561,9.50568,5.3634,5.95436
Niger,75,29.79448853,0.0439356,17,isda,29.26342376,0.0283247,7.44923,0.234541026,0.578432,59,22,isda,isda,5.42308,1.33527,9.14865,6.14597,5.86264
Niger,224,29.16149292,0.0565991,17,isda,21.11387998,0.101825,9.11281,0.191092308,1.41592,60,22,isda,isda,9.46058,1.67041,10.24295,5.08156,5.96118
